,id,title,combined_features
864,19803,Underclassman,a young detective goes undercover at an elite private school to destroy an international stolen car ring. Action Comedy police highschool undercovercop NickCannon RoselynSánchez ShawnAshmore CheechMarin KellyHu KayleeDeFer IanGomez MarcosSiega
865,8095,Cleopatra,"historical epic. the triumphs and tragedy of the egyptian queen, cleopatra.the winner of four oscars, this epic saga of love, greed and betrayal stars elizabeth taylor as the passionate and ambitious egyptian queen who's determined to hold on to the throne and seduces the roman emperor julius caesar (rex harrison). when caesar is murdered, she redirects her attentions to his general, marc antony (richard burton), who vows to take power -- but caesar's successor (roddy mcdowall) has other plans. Drama History Romance ancientrome historicalfigure cleopatra juliuscaesar ElizabethTaylor RichardBurton RexHarrison RoddyMcDowall MartinLandau HumeCronyn AndrewKeir KennethHaigh GeorgeCole PamelaBrown FrancescaAnnis GrégoireAslan JohnDoucette MichaelHordern JohnHoyt CarrollO'Connor AndrewFaulds MichaelGwynn PeterGrant MarneMaitland RichardO'Sullivan GwenWatford DouglasWilmer JosephL.Mankiewicz"
866,2977,Becoming Jane,a biographical portrait of a pre-fame jane austen and her romance with a young irishman. Drama Romance england judge irland newlove empowerment countrylife future letter law lovers creativity sister author family AnneHathaway JamesMcAvoy JulieWalters JamesCromwell MaggieSmith JoeAnderson LucyCohu LaurenceFox IanRichardson AnnaMaxwellMartin LeoBill JessicaAshworth MichaelJamesFord TomVaughan-Lawlor ChrisMcHallem HelenMcCrory MichaelPatric ElaineMurphy JulianJarrold
867,8461,Funny Games,"when ann, husband george and son georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive. Horror Thriller Crime brotherbrotherrelationship boat psychopath vacation murder suspense neighbor torture dog family NaomiWatts TimRoth MichaelPitt BradyCorbet DevonGearhart BoydGaines RobertLuPone SusanneC.Hanke LindaMoran SiobhanFallon MichaelHaneke"
868,40185,Camping Sauvage,"un camping au bord d'un lac pendant les vacances d'été. camille, 17 ans, y traîne son ennui coincée entre ses parents et son petit ami. elle rencontre blaise, la quarantaine, tout juste embauché comme moniteur de voile. camille et blaise connaissent tous deux ce même mal de vivre qui les rapproche et les éloigne des autres. mais leur complicité alimente la rumeur d'une liaison qui exaspère leur entourage et déchaîne les passions. ils se lancent alors à corps perdus dans une dangereuse histoire d'amour... Drama Romance DenisLavant IsildLeBesco PascalBongard Jean-MichelGuerin MartineDemaret RaphaëlleMisrahi EmmanuelleBercot MarcelFix YannTrégouët ChristopheAli NicolasBonilauri"
869,242512,Ouija,a group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board. Horror deathofafriend swimmingpool ouija ouijaboard teenager basedonboardgame ghost spiritualism supernaturalhorror OliviaCooke AnaCoto DarenKagasoff BiancaA.Santos DouglasSmith ShelleyHennig AfraSophiaTully IzzieGalanti ClaireBeale SierraHuermann VivisColombetti SunnyMayAllison LinShaye ClaudiaKatzMinnick RobynLively MatthewSettle MorganPeterBrown BillWatterson KenBlackwell StilesWhite
870,20352,Despicable Me,"villainous gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. but he has a tough time staying on task after three orphans land in his care. Animation Family adoptivefather orphanage life'sdream rivalry stealing ballet littlegirl orphan fatherdaughterrelationship tomboy mothersonrelationship intelligent kids evildoctor duringcreditsstinger minions supervillain 3d despicable cattivissimo SteveCarell JasonSegel RussellBrand JulieAndrews WillArnett KristenWiig MirandaCosgrove DanaGaier ElsieFisher PierreCoffin ChrisRenaud JemaineClement JackMcBrayer DannyMcBride MindyKaling RobHuebel KenJeong KenDaurio CharlesBright KatieLeigh RanjaniBrow ScottMenville HollyDorff EdieMirman JackieGonneau AlRodrigo WendyHoffman JakobRoston JohnHansTester TonyLee DebiMaeWest JamesKyson MikailaBaumel PierreCoffin ChrisRenaud"
871,1429,25th Hour,"the filmed adaptation from david benioff's novel of the same name. set in new york, a convicted drug dealer named monty has one day left of freedom before he is sent to prison. anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. a spike lee joint. Crime Drama prison prisoner dream drugdealer nightclub americandream malefriendship melancholy girlfriend friendship aftercreditsstinger EdwardNorton PhilipSeymourHoffman BarryPepper RosarioDawson AnnaPaquin BrianCox TonySiragusa LevanUchaneishvili MishaKuznetsov IsiahWhitlockJr. MichaelGenet PatriceO'Neal AlPalagonia AaronStanford DaniaRamirez LarissaDrekonja MicholeBrianaWhite TonyDevon SpikeLee"
872,13166,Freddy Got Fingered,"an unemployed cartoonist moves back in with his parents and younger brother freddy. when his parents demand he leave, he begins to spread rumors that his father is sexually abusing freddy. Comedy wheelchair slacker sausage TomGreen RipTorn MarisaCoughlan EddieKayeThomas HarlandWilliams AnthonyMichaelHall JulieHagerty JacksonDavies ConnorWiddows JohnR.Taylor BobOsborne FionaHogan GeorgeGordon RonSelmour DrewBarrymore DavidNeale ScottHeindl WendyChmelauskas R.NelsonBrown LorenaGale SimonLongmore GiacomoBaessato EricKeenleyside ShaquilleO'Neal RickTae NoelFisher IreneKaras TedFriend BalinderJohal KamaljeetKler RalphWagner MikeBullard RalphAlderman ChrisCarver MicheleCummins JoeFlaherty StephenE.Miller JohnRigg JorgeRodriguez CliffSolomon StephenTobolowsky HenryO.Watson TomHallick DarrenMoore AllanGray TomGreen"
873,9922,The Postman,"in 2013 there are no highways, no i-ways, no dreams of a better tomorrow, only scattered survivors across what was once the unites states. into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for shakespeare and something yet undiscovered: the power to inspire hope. Drama Adventure usa post postman army apocalypse KevinCostner WillPatton OliviaWilliams LarenzTate TomPetty GiovanniRibisi JamesRusso DanielvonBargen ScottBairstow RobertaMaxwell JoeSantos RonMcLarty PeggyLipton BrianAnthonyWilson ToddAllen RexLinn ShawnHatosy RyanHurst CharlesEsten AnnieCostner TyO'Neal MaryStuartMasterson BettyMoyer DylanHaggerty LilyCostner KevinCostner"
874,8987,The River Wild,"while on a family vacation, rafting expert gail takes on a pair of armed killers while navigating a spectacularly violent river. Action Adventure Crime Thriller river robber boston bankrobber marriagecrisis hostage-taking rafting criminal whitewaterrafting MerylStreep DavidStrathairn KevinBacon BenjaminBratt JohnC.Reilly JosephMazzello StephanieSawyer WilliamLucking ElizabethHoffman VictorGalloway CurtisHanson"
875,101173,Coriolanus,"caius martius, aka coriolanus, is an arrogant and fearsome general who has built a career on protecting rome from its enemies. pushed by his ambitious mother to seek the position of consul, coriolanus is at odds with the masses and unpopular with certain colleagues. when a riot results in his expulsion from rome, coriolanus seeks out his sworn enemy, tullus aufidius. together, the pair vow to destroy the great city. Drama Thriller senate general market rivalry tragedy tears scar stabbing truce flag vote GerardButler RalphFiennes LubnaAzabal AshrafBarhom JessicaChastain VanessaRedgrave JamesNesbitt BrianCox JohnKani DraganMićanović PaulJesson DanTana MiodragMilovanov NikkiAmuka-Bird RalphFiennes"
876,6071,Kiss of Death,"jimmy kilmartin is an ex-con living in astoria in the new york city borough of queens, trying to stay clean and raising a family with his wife bev. but when his cousin ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named calvin hart is injured and jimmy lands back in prison. in exchange for an early release, he is asked to help bring down a local crime boss named little junior brown. jimmy remarries and attempts to renew a relationship with his child. but he is sent undercover by detective hart to work with junior and infiltrate his operations. as soon as little junior kills an undercover federal agent with jimmy watching, the unscrupulous district attorney and the feds further complicate his life. he must take down junior or face the consequences. Action Crime Drama Thriller hoodlum DavidCaruso SamuelL.Jackson NicolasCage HelenHunt KathrynErbe StanleyTucci MichaelRapaport VingRhames PhilipBakerHall AnthonyHeald BarbetSchroeder"
877,533,The Curse of the Were-Rabbit,"cheese-loving eccentric wallace and his cunning canine pal, gromit, investigate a mystery in nick park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest. Adventure Animation Comedy Family competition garden vegetable stopmotion animation contest dog rabbit pestcontrol giantvegetable wallace&gromit PeterSallis HelenaBonhamCarter RalphFiennes NicholasSmith LizSmith JohnThomson VincentEbrahim GeraldineMcEwan EdwardKelsey DickenAshworth RobertHorvath PeteAtkin NoniLewis BenWhitehead ChristopherFairbank JamesMather WilliamVanderpuye MarkGatiss PeterKay NigelPilkington NickPark SteveBox"
878,9700,The Lost City,"in havana, cuba in the late 1950's, a wealthy family, one of whose sons is a prominent nightclub owner, is caught in the violent transition from the oppressive regime of batista to the marxist government of fidel castro. castro's regime ultimately leads the nightclub owner to flee to new york. Drama Romance cuba fidelcastro cheguevara AndyGarcía RichardBradford NestorCarbonell EnriqueMurciano DominikGarcía-Lorido DustinHoffman BillMurray LorenaFeijóo StevenBauer JuanFernández JsuGarcia WilliamMarquez JulioOscarMechoso TomásMilián InésSastre AndyGarcía"
879,14271,Beyond the Mat,"beyond the mat is a 1999 professional wrestling documentary, directed by barry w. blaustein. the movie focuses on the lives of professional wrestlers outside of the ring, especially mick foley, terry funk, and jake roberts. the film heavily focuses on the world wrestling federation (wwf), often criticizing it and its chairman vince mcmahon. it also follows extreme championship wrestling, it's rise in popularity, and many other independent wrestlers and organizations. Documentary wrestling sport controversial ecw wwe MickFoley TerryFunk VinceMcMahon DwayneJohnson JakeRoberts JesseVentura NoelleFoley BarryW.Blaustein MichaelManna ScottAnthonyLevy MarkCalaway TonyJones MichaelModest DarrenDrozdov AccieJuliusConnor BarryW.Blaustein"
880,16888,The Ladies Man,"because of his salacious language, late-night radio advice-show host leon phelps, along with his sweet and loyal producer julie, is fired from his chicago gig. leon gets a letter from a former lover promising a life of wealth, but he doesn't know who she is. can leon find his secret sugar-mama? what about julie? Comedy femalenudity tattoo radio cheatonhusband eatingcontest TimMeadows KarynParsons BillyDeeWilliams JohnWitherspoon JillTalley LeeEvans WillFerrell SofiaMilos EugeneLevy DavidHuband Jammer KenHudsonCampbell KevinMcDonald TamalaJones JulianneMoore TiffaniThiessen RockyCarroll ArnoldPinnock ShaunMajumder DiegoFuentes SeanThibodeau MarkMcKinney ChrisParnell ReginaldHudlin"
881,19898,Pandorum,"two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. the two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined. Action Horror Mystery ScienceFiction Thriller dystopia spaceship survival mission BenFoster DennisQuaid CamGigandet AntjeTraue CungLe EddieRouse NormanReedus AndréHennicke FriederikeKempter Niels-BrunoSchmidt AsiaLunaMohmand DelphineChuillot WotanWilkeMöhring JulianRappe DomenicoD'Ambrosio JonFoster JeffBurrell NeeleshaBaVora YangzomBrauen MarcoAlbrecht DawidSzatarski NicoMarquardt DonJeanes DavidP.Johnson ChristianAlvart"
882,24973,The Egyptian,"in eighteenth-dynasty egypt, sinuhe, a poor orphan, becomes a brilliant physician and with his friend horemheb is appointed to the service of the new pharoah. sinuhe's personal triumphs and tragedies are played against the larger canvas of the turbulent events of the 18th dynasty. as sinuhe is drawn into court intrigues he learns the answers to the questions he has sought since his birth. History Drama egypt JeanSimmons VictorMature GeneTierney PeterUstinov EdmundPurdom MichaelWilding BellaDarvi JudithEvelyn HenryDaniell JohnCarradine CarlBentonReid TommyRettig AnitraStevens MichaelAnsara HenryCorden MadyComfort RichardAllan SharonJanAltman RamaBai DonBender DonBlackman GeraldineBogdonovich BradBrown GeorgeBruggeman GeorgeChester AngelaClarke EdmundCobb Karl'Killer'Davis CarmenDeLavallade AlvinBurkeDeer JamesDime FrancoFantasia DedeGainor AurelloGalli JohnGeorge MimiGibson MichaelGranger YeghisheHarout LarsHensen KayKoury PaulKruger IanMacDonald TylerMacDuff TigerJoeMarsh DonnaMartell MikeMazurki GeorgeMelford JohnMooney WilmaReid PeterReynolds JohnRoy LawrenceRyle PaulSalata HarryShearer RaySpiker SayeSumi HarryThompson AliceTissot JoanWinfield MichaelCurtiz"
