,id,title,combined_features
3422,45791,When Did You Last See Your Father?,the story of a son's conflicting memories of his dying father. Drama fathersonrelationship memory hospital confrontation family illness oldgirlfriend JimBroadbent ColinFirth JulietStevenson GinaMcKee SarahLancashire ElaineCassidy ClaireSkinner MatthewBeard BradleyJohnson CareyMulligan JustinMcDonald NaomiAllisstone ElliotAvery TomButcher TaraBerwin AlannahBarlow TillyCurtis OliviaLindsay RhiannonHowden AnandTucker
3423,43434,Carlos,"the story of venezuelan revolutionary, ilich ramirez sanchez, who founded a worldwide terrorist organization and raided the opec headquarters in 1975 before being caught by the french police. Crime Drama Thriller History gun carbomb miniseries terrorism opec hostagesituation revolutionary EdgarRamírez AlexanderScheer FadiAbiSamra NoravonWaldstätten TalalEl-Jordi AhmadKaabour ChristophBach RodneyElHaddad JuliaHummer AntoineBalabane RamiFarah AljoschaStadelmann ZeidHamdan FadiYanniTurk KatharinaSchüttler BadihAbouChakra BasimKahar AlejandroArroyo CemSultanUngan SusanneWuest AnnaThalbach UdoSamel JuanaAcosta OlivierAssayas"
3424,9766,Gridiron Gang,"teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together. Action Adventure Crime Drama competition prisoner probationassistant sport violence americanfootballplayer DwayneJohnson Xzibit L.ScottCaldwell LeonRippy KevinDunn JadeYorker DavidV.Thomas SetuTaase MoMcRae JamesEarl TreverO'Brien JurneeSmollett MichaelJ.Pagan JamalMixon GarrettM.Brown BrandonSmith PhilJoanou"
3425,34335,Nine Dead,communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. who of the nine lives and who dies? Crime Drama Horror Thriller kidnapping murder suspense MelissaJoanHart JohnTerry ChipBent LawrenceTurner EdrickBrowne JohnCates MarcMacaulay LucilleSoong RitchieMontgomery ChrisShadley
3426,29076,Gun Shy,"legendary undercover dea agent charlie mayough has suddenly lost his nerves of steel. on the verge of a career-induced mental breakdown, and in complete fear of trigger-happy mafia leader fulvio nesstra, charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse judy just to get through his work. Action Comedy Romance Thriller femalenudity drugcartel nervousbreakdown SandraBullock LiamNeeson OliverPlatt JoséZúñiga MichaelDeLorenzo RichardSchiff MaryMcCormack AndrewLauer DavidCarpenter MyndyCrist PaulBen-Victor MitchPileggi RickPeters GreggDaniel MichaelMantell MichelleJoyner EricBlakeney"
3427,153518,The Angry Birds Movie,"an island populated entirely by happy, flightless birds or almost entirely. in this paradise, red, a bird with a temper problem, speedy chuck, and the volatile bomb have always been outsiders. but when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to. Family Animation island bird pig talkinganimal basedonvideogame angermanagement 3d JasonSudeikis JoshGad DannyMcBride MayaRudolph BillHader PeterDinklage SeanPenn Keegan-MichaelKey KateMcKinnon TonyHale HannibalBuress IkeBarinholtz TitussBurgess IanHecox AnthonyPadilla JillianBell BillyEichner BlakeShelton CharliXCX AliWong MckennaGrace AvaAcres GeoffreyArend AlexBorstein MaxCharles FergalReilly KevinBigley FredTatasciore JudahFriedlander DanielleBrooks RomeoSantos CristelaAlonzo FergalReilly ClayKaytis"
3428,1831,The Next Best Thing,"a comedy-drama about best friends - one a straight woman, abbie, the other a gay man, robert - who decide to have a child together. five years later, abbie falls in love with a straight man and wants to move away with her and robert's little boy sam, and a nasty custody battle ensues. Comedy gay parentskidsrelationship custodybattle flush yoga single bestfriend losangeles singlefather co-parenting Madonna RupertEverett BenjaminBratt MalcolmStumpf JosefSommer SuzanneKrull LindaLarkin IlleanaDouglas MichaelVartan LynnRedgrave NeilPatrickHarris JohnSchlesinger"
3429,77948,The Cold Light of Day,"a young american uncovers a conspiracy during his attempt to save his family, that was kidnapped while on vacation in spain. Action Thriller kidnapping spying government HenryCavill VerónicaEchegui SigourneyWeaver BruceWillis CarolineGoodall JimPiddock RafiGavron JosephMawle EmmaHamilton MichaelBudd ÓscarJaenada AndreaRos RoschdyZem JoeDixon PalomaBloyd FermíReixach MarkUllod ColmMeaney LoloHerrero AlexAmaral SimónAndreu SílviaSabaté MabroukElMechri"
3430,79777,In the Land of Blood and Honey,"during the bosnian war, danijel, a soldier fighting for the serbs, re-encounters ajla, a bosnian who's now a captive in his camp he oversees. their once promising connection has become ambiguous as their motives have changed. Drama Romance War muslim sistersisterrelationship sarajevo bosnianwarof1992-1995 violence unitednations womandirector ZanaMarjanović GoranKostić BrankoĐurić DzanaPinjo MilošTimotijević GoranJevtić DolyaGavanski FeđaŠtukan RadeSerbedzija NikolaĐuričko BorisLer AngelinaJolie"
3431,12797,Ghost Town,"dentist, bertram pincus is a man whose people skills leave much to be desired. when pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts. Comedy Fantasy Romance dyinganddeath misanthrope lecture cardiopulmoneryresuscitation RickyGervais GregKinnear TéaLeoni BillyCampbell JordanCarlos DeQuinaMoore JosephBadaluccoJr. BrianHutchison JuliaK.Murney ClaireLautier AasifMandvi KristenWiig JoeyMazzarino AaronTveit DanaiGurira AudrieNeenan DeborahS.Craig BettyGilpin BradOscar BridgetMoloney RaymondJ.Lee TyreeMichaelSimpson KathleenLandis DylanClarkMarshall DavidKoepp"
3432,227973,The Peanuts Movie,"snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal charlie brown begins his own epic quest back home. Animation basedoncomicstrip family 3d charliebrown snoopy NoahSchnapp BillMelendez VenusSchultheis HadleyBelleMiller MadisynShipman FrancescaCapaldi NoahJohnston AlexanderGarfin MarielSheets A.J.Tecce MarleikMarMarWalker RebeccaBloom AnastasiaBredikhina WilliamWunsch SteveMartino"
3433,19585,G-Force,"a team of trained secret agent animals, guinea pigs darwin, juarez, blaster, mole speckles, and fly mooch takes on a mission for the us government to stop evil leonard saber, who plans to destroy the world with household appliances. but the government shuts them down and they are sentenced to a pet shop. can they escape to defeat the villain and save the world? Fantasy Action Adventure Family Comedy dyr duringcreditsstinger SamRockwell PenélopeCruz TracyMorgan JonFavreau SteveBuscemi NicolasCage EdwinLouis JaredLavette MicahLavette BillNighy WillArnett ZachGalifianakis KelliGarner NiecyNash LoudonWainwrightIII TylerPatrickJones PiperMackenzieHarris ChrisEllis GabrielCasseus JustinMentell TroyRobinson HoytYeatman"
3434,114,Pretty Woman,"when millionaire wheeler-dealer edward lewis enters a business contract with hollywood hooker vivian ward, he loses his heart in the bargain in this charming romantic comedy. after edward hires vivian as his date for a week and gives her a cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. can the poor prostitute and the rich capitalist live happily ever after? Romance Comedy prostitute capitalism cinderella expensiverestaurant sportscar workaholic fireescape friendship losangeles piano JuliaRoberts RichardGere RalphBellamy JasonAlexander HéctorElizondo LarryMiller LauraSanGiacomo AlexHyde-White ElinorDonahue AmyYasbeck JudithBaldwin HankAzaria JohnDavidCarson MichaelFrench AllanKent StacyKeach,Sr. ScottMarshall GarryMarshall"
3435,3933,Corpse Bride,"set in a 19th-century european village, this stop-motion animation feature follows the story of victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride victoria waits bereft in the land of the living. Romance Fantasy Animation Music shyness england cheating oldtown grave skeleton musical marriage weddingring stopmotion animation money wedding corpse weddingceremony parents darkfantasy european ring piano JohnnyDepp HelenaBonhamCarter EmilyWatson TraceyUllman PaulWhitehouse JoannaLumley AlbertFinney RichardE.Grant ChristopherLee MichaelGough JaneHorrocks EnnReitel DeepRoy DannyElfman StephenBallantyne LisaKay TimBurton MikeJohnson"
3436,20520,The Motel,"thirteen-year-old ernest chin lives and works at a sleazy hourly-rate motel on a strip of desolate suburban bi-way. misunderstood by his family and blindly careening into puberty, ernest befriends sam kim, a self-destructive yet charismatic korean man who has checked in. sam teaches the fatherless boy all the rites of manhood. Drama Comedy JeffreyChyau SungKang JadeWu SamanthaFuterman AlexisChang StephenChen ConorJ.White JacksonBudinger ClintJordan EleanorHutchins RonDomingo JackieNova JakeHolbrook IanBoyd GlenBrackenridge MichaelKang"
3437,32579,Under the Same Moon,"tells the parallel stories of nine-year-old carlitos and his mother, rosario. in the hopes of providing a better life for her son, rosario works illegally in the u.s. while her mother cares for carlitos back in mexico. Drama independentfilm womandirector KatedelCastillo AdriánAlonsoBarona EugenioDerbez AmericaFerrera AngelinaPeláez MayaZapata GabrielPorras MaríaRojo JesseGarcia ErnestoD'Alessio CarmenSalinas PatriciaRiggen"
3438,175541,Black Nativity,"a street-wise teen from baltimore who has been raised by a single mother travels to new york city to spend the christmas holiday with his estranged relatives, where he embarks on a surprising and inspirational journey. Drama Music musical basedonstagemusical womandirector basedonthebible nativity christmas ForestWhitaker AngelaBassett JenniferHudson TyreseGibson JacobLatimore MaryJ.Blige Nas VondieCurtis-Hall J.Mallory-McCree KasiLemmons"
3439,49526,Premium Rush,"in manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city. Crime Action Thriller newyork dirtycop bicyclecourier duringcreditsstinger raceagainsttheclock cyclist bikemessenger JosephGordon-Levitt MichaelShannon DaniaRamirez JamieChung WoléParks AasifMandvi ChristopherPlace TetWada AaronTveit LaurenAshleyCarter DavidKoepp"
3440,273481,Sicario,"a young female fbi agent joins a secret cia operation to take down a mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit. Action Crime Drama Mystery Thriller mexico cia smoking texas fbi murder dirtycop soccer drug fbiagent nightvision deathofdaughter tunnel elpaso moraldilemma deathofwife mexicancartel EmilyBlunt BeniciodelToro JoshBrolin VictorGarber JonBernthal DanielKaluuya JeffreyDonovan RaoulMaxTrujillo JulioCedillo HankRogerson BernardoP.Saracino MaximilianoHernández KevinWiggins EdgarArreola KimLarrichio JesusNevarez-Castillo DylanKenin SarahMinnich MatthewPage LoraMartinez-Cunningham JohnBurke JohnTrejo VicBrowder EbLottimer MartyLindsey AlexKnight RioAlexander EricSteinig MatthewTompkins MichaelSheets IvanAllen JesseRamirez JamesEspinoza Arrazolo TomasMartinez AlejandroRodriguez JorgeRochaFuentez JohnnyPalomarezJr. JosephP.Santillanes KaeleeVigil CesarMiramontes DenisVilleneuve"
3441,59457,Womb,"a woman's consuming love forces her to bear the clone of her dead beloved. from his infancy to manhood, she faces the unavoidable complexities of her controversial decision. Romance ScienceFiction EvaGreen MattSmith LesleyManville PeterWight IstvánLénárt HannahMurray RubyO.Fee TristanChristopher JesseHoffmann NataliaTena EllaSmith WunmiMosaku AlexanderGoeller GinaStiebitz AdrianWahlen BenedekFliegauf"
3442,56715,Just Visiting,"a knight and his valet are plagued by a witch, and to repair the damage they make use of the services of a wizard. however, something goes wrong and they are transported from the 12th century to the year 2000. there the knight meets some of his family and slowly learns what this new century is like. however, he still needs to get back to the 12th century to deal with the witch, so he starts looking for a wizard. Comedy Fantasy ScienceFiction timetravel remake alternatehistory dragon remakeoffrenchfilm alternatetimeline flatulence JeanReno ChristinaApplegate ChristianClavier MattRoss TaraReid BridgetteWilson JohnAylward MalcolmMcDowell GeorgePlimpton SarahBadel KendraTorgan LucyBlair DarrylHenriques Jean-MariePoiré"
3443,9531,Superman III,"aiming to defeat the man of steel, wealthy executive ross webster hires bumbling but brilliant gus gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s superman franchise. between rekindling romance with his high school sweetheart and saving himself, superman must contend with a powerful supercomputer. Comedy Action Adventure Fantasy ScienceFiction savingtheworld dccomics supercomputer identitycrisis lossofpowers sequel superhero basedoncomicbook hacking superpowers superhumanstrength ChristopherReeve RichardPryor JackieCooper MarcMcClure AnnetteO'Toole AnnieRoss PamelaStephenson RobertVaughn MargotKidder GavinO'Herlihy RichardLester"
3444,45324,Casino Jack,"based on a true story, a hot shot washington dc lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder. Crime Comedy Drama biography duringcreditsstinger KevinSpacey KellyPreston HannahEndicott-Douglas RachelleLefevre BarryPepper SpencerGarrett JonLovitz EricSchweig YannickBisson MauryChaykin DanielKash AnnaHardwick RuthMarshall PaulStephen GrahamAbbey JeffreyR.Smith GeorgeHickenlooper"
3445,286939,Sanctuary: Quite a Conundrum,"it should have been just a normal day of sex, fun, alcohol, hormones and debauchery for tabitha and mimi, two over-privileged twenty-somethings. but that so-called normalcy gets tossed out the window when a devastating event occurs at a pool party. Thriller Horror Comedy SashaRamos ErinCline EmilyRogers AnthonyRutowicz JoeCoffey ThomasL.Phillips"
3446,50725,Take Me Home Tonight,"recent mit grad matt franklin (topher grace) should be well on his way to a successful career at a fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. matt rethinks his position when his unrequited high-school crush, tori (teresa palmer), walks in and invites him to an end-of-summer party. with the help of his twin sister (anna faris) and his best friend (dan fogler), matt hatches a plan to change the course of his life. Comedy Drama Romance becominganadult lie night sister job party friends deception bestfriend TopherGrace AnnaFaris DanFogler TeresaPalmer MichelleTrachtenberg MichaelBiehn ChrisPratt JeanieHackett LucyPunch DemetriMartin MichaelIanBlack BobOdenkirk AngieEverhart JayJablonski EdwinHodge NathalieKelley RobertHoffman RyanBittle SethGabel CandaceKroslak WadeAllain-Marcus BruceNelson JamesSharpe ClementvonFranckenstein JenniferSommerfeld DustinLeighton MeghanStansfield GinniferGoodwin MichaelDowse"
3447,9352,EuroTrip,"when scott learns that his longtime cyber-buddy from berlin is a gorgeous young woman, he and his friends embark on a trip across europe. Comedy paris berlin alcohol sex nudity adventure penpals travel nudism marijuana teenager duringcreditsstinger ScottMechlowicz JacobPitts MichelleTrachtenberg TravisWester VinnieJones LucyLawless JessicaBoehrs PatrickMalahide PatrickRapold DiedrichBader KristinKreuk MattDamon MollySchade JakkiDegg LenkaVomocilova CathyMeils NialIskhakov PetrJáklml. JanaPallaske DominicRaacke WalterSittler EllenSavaria JeffSchaffer"
3448,36593,The Naked Gun 33⅓: The Final Insult,"frank drebin is persuaded out of retirement to go undercover in a state prison. there he is to find out what top terrorist, rocco, has planned for when he escapes. frank's wife, jane, is desperate for a baby.. this adds to frank's problems. a host of celebrities at the academy awards ceremony are humiliated by frank as he blunders his way trying to foil rocco. Comedy Crime undercover spoof stateprison LeslieNielsen PriscillaPresley GeorgeKennedy O.J.Simpson FredWard KathleenFreeman AnnaNicoleSmith DorisBelack NigelGibbs AndreRoseyBrown JamesEarlJones PiaZadora EllenGreene RayeBirk WylieSmall Randall'Tex'Cobb AnnB.Davis VannaWhite ""WeirdAl""Yankovic MaryLouRetton DavidZucker JulieStrain FlorenceHenderson ElisaGabrielli ShannenDoherty MorganFairchild ElliottGould MarielHemingway JamesEarlJones RaquelWelch Symba PeterSegal"
3449,16471,Modern Problems,"jealous, harried air traffic controller max fielder, recently dumped by his girlfriend, comes into contact with nuclear waste and is granted the power of telekinesis, which he uses to not only win her back, but to gain a little revenge. Comedy ChevyChase PattiD'Arbanville DabneyColeman MaryKayPlace NellCarter BrianDoyle-Murray MitchKreindel ArthurSellers SandyHelberg NeilThompson CarlIrwin KenShapiro"
3450,1494,Curse of the Golden Flower,"during china's tang dynasty the emperor has taken the princess of a neighboring province as wife. she has borne him two sons and raised his eldest. now his control over his dominion is complete, including the royal family itself. Action Drama Fantasy poison china martialarts swordplay fight toxication secretsociety passion plannedmurder power palace plan battleforpower tangdynasty pomp conspiracyofmurder heirtothethrone marriagecrisis secretlove ChowYun-fat GongLi JayChou LiuYe QinJun-Jie LiMan NiDahong ChenJin ZhangYimou"
3451,9008,The Insider,"tells the true story of a 60 minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, jeffrey wigand Drama Thriller spy newspaper research interview tobacco insider conspiracytheory reporter whistleblower columbiabroadcastingsystem(cbs) tobaccoindustry AlPacino RussellCrowe ChristopherPlummer DianeVenora BruceMcGill LindsayCrouse PhilipBakerHall DebiMazar ReneeOlstead HallieKateEisenberg StephenTobolowsky ColmFeore GinaGershon MichaelGambon RipTorn CliffCurtis GarySandy RogerBart JackPalladino MichaelMoore LynneThigpen MichaelPaulChan LindaHart RobertHarper NestorSerrano PeteHamill WingsHauser WillieC.Carpenter PaulButler MeganOdebash SayedBadreya ChrisUfland DouglasMcGrath BillSage JosephHindy DennisGarber TimGrimm PaulPerri WandaDeJesus RobertPatrickBrink V.J.Foster JamesHarper EyalPodell BreckinMeyer DavidRoberson DavidClydeCarr VytoRuginis SaemiNakamura KnoxWhite DavidC.Fisher PhilHawn ZaneLamprey RobertMalone VinMorrealeJr RobertD.Parham RogerPhenix MichaelMann"
3452,77156,Alien Zone,"a man who is having an affair with a married woman is dropped off on the wrong street when going back to his hotel. he takes refuge out of the rain when an old man invites him in. he turns out to be a mortician, who tells him the stories of the people who have wound up in his establishment over the course of four stories. Horror Action Thriller ScienceFiction JohnEricson IvorFrancis JudithNovgrod BurrDeBenning CharlesAidman BernardFox RichardGates SharronMiller"
3453,9637,Scooby-Doo,"the mystery inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to spooky island. not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways. Mystery Adventure Comedy amateurdetective voodoo resort crimesolving FreddiePrinzeJr. SarahMichelleGellar MatthewLillard LindaCardellini RowanAtkinson NeilFanning ScottInnes IslaFisher PamelaAnderson MarkMcGrath MiguelA.Núñez,Jr. RajaGosnell"
3454,80215,Indie Game: The Movie,"indie game: the movie is a feature documentary about video games, their creators and the craft. the film follows the dramatic journeys of video game developers as they create and release their games to the world. the film tells the emotional story of friends edmund mcmillen &amp; tommy refenes, as they craft their first xbox game: ""super meat boy"". it follows phil fish, the creator of the highly-anticipated game: ""fez"". after 4 years of working in near solitude, phil reveals his opus to the public for the first time. and, the film tells the surprising story of one of the highest-rated video games of all time:""braid"". the film is about making video games, but at its core, it's about the creative process, and exposing yourself through your work. in short: making fun and games is anything but fun and games. Documentary games womandirector programmers coding JonathanBlow PhilFish EdmundMcMillen TommyRefenes LisannePajot JamesSwirsky"
3455,37532,Slam,"slam tells the story of ray joshua, an original, gifted young mc trapped in a war-zone housing project known as dodge city. unable to find a job, ray copes with the despair and poverty of his neighborhood by using his wits and verbal talent. written by offline publicist young ray joshua lives in the washington, dc, district known as dodge city, which is dominated by gang wars. one day he is arrested when his drug dealer is gunned down while talking to him. he is put to prison where two rival gangs, thug life and the union, want to recruit him as a member. Drama independentfilm SaulWilliams SonjaSohn BonzMalone BeauSia MarcLevin"
3456,192141,No Escape,"in their new overseas home, an american family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed. Action Thriller hotel revolution raceagainsttime engineer coup survival rebellion execution american family americanabroad u.s.embassy foreign OwenWilson LakeBell PierceBrosnan SterlingJerins ClaireGeare SpencerGarrett TanapolChuksrida NophandBoonyai ByronGibson MatthewTimothyOlynyk SahajakBoonthanakit StacyChbosky SuphornaphatAnnieJenselius HiroyukiKobayashi ThanawutKetsaro BonnieZellerbach JimLau JimmyChhiu MiaSun DollarTan SamB.Lorn DavidPrak EgoMikitas JohnErickDowdle"
3457,43074,Ghostbusters,"following a ghost invasion of manhattan, paranormal enthusiasts erin gilbert and abby yates, nuclear engineer jillian holtzmann, and subway worker patty tolan band together to stop the otherworldly threat. Action Fantasy Comedy femalefriendship ghosthunting reboot ghost MelissaMcCarthy KristenWiig KateMcKinnon LeslieJones ChrisHemsworth NeilCasey CharlesDance MichaelKennethWilliams CecilyStrong AndyGarcía MattWalsh EdBegleyJr. SteveHiggins MichaelMcDonald KaranSoni ZachWoods NateCorddry TobyHuss KatieDippold JessicaChaffin JamieDenbo DaveAllen SteveBannos AdamRay BillMurray DanAykroyd ErnieHudson SigourneyWeaver AnniePotts OzzyOsbourne AlRoker RosannaScotto GregKelly DanielRamis SamRichardson MilanaVayntrub BessRous PatKiernan EugeneCordero JeanineRamirez TomYi SusanPark StephenBoss RobinShelby JohnMilhiser BenHarris JaimePacheco DaveyJones RyanLevine DanTeicher TheodoreShapiro MatteoBorghese CherylWills TonyViveiros JohnnyHiggins ElizabethPerkins KristenAnnese StephanieAtkinson BrianBaumgartner AmandaBlattner ChemiChe-Mponda KadianClarke MackenzieHawe ErinKatrinaHayes SigridLium PaigeMacLean LesleyNicol DianePimentel LexieRoth StephanieAnnSaunders KallieTabor JordanTofalo ChauntySpillane ChauntySpillane ChauntySpillane PaulFeig"
3458,13090,Sunshine Cleaning,a single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. in order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service. Comedy Drama suicide singleparent sistersisterrelationship cleaninglady newmexico teamwork familybusiness crimescene womandirector AmyAdams EmilyBlunt AlanArkin JasonSpevack SteveZahn MaryLynnRajskub CliftonCollinsJr EricChristianOlsen PaulDooley KevinChapman JudithJones AmyRedford SusieYip LoisGeary McKennaHutton MasonFrank AmberMidthunder AngeliqueMidthunder VicBrowder IvanBrutsche ChristineJeffs
3459,14778,Last Orders,"jack dodd was a london butcher who enjoyed a pint with his mates for over 50 years. when he died, he died as he lived, with a smile on his face watching a horse race on which he had bet, with borrowed money. but before he died he had a final request, 'last orders', that his ashes be scattered in the sea at margate. the movie follows his mates, ray, lenny and vic and his foster son vince as they journey to the sea with the ashes. along the way, the threads of their lives, their loves and their disappointments are woven together in their memories of jack and his wife amy Comedy Drama basedonnovel warveteran malefriendship deathofafriend friendship friends grief independentfilm lastwillandtestament memory death mothersonrelationship ashes flashback life missedopportunity MichaelCaine TomCourtenay DavidHemmings BobHoskins HelenMirren RayWinstone J.J.Feild CameronFitch NolanHemmings AnatolYusef KellyReilly StephenMcCole GeorgeInnes GeorgeInnes SallyHurst FredSchepisi"
3460,7516,Smokin' Aces,"when a las vegas performer-turned-snitch named buddy israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing. Action Comedy Crime Thriller neo-nazi gun sniper fbi hitman bodyguard toshootdead police darkcomedy shootout gangster drug femalecorpse RyanReynolds RayLiotta JosephRuskin AlexRocco WayneNewton JeremyPiven BenAffleck MartinHenderson Common ChristopherMichaelHolley AndyGarcía MikeFalkow JoeDrago JeffHabberstad PeterBerg MatthewFox AliciaKeys TommyFlanagan KevinDurand ChrisPine JoelEdgerton TarajiP.Henson GeorgeFisher NestorCarbonell MaurySterling CurtisArmstrong VladimirKulich DavidProval JasonBateman LornaScott JoeCarnahan"
3461,127585,X-Men: Days of Future Past,the ultimate x-men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future. Action Adventure Fantasy ScienceFiction 1970s mutant timetravel marvelcomic basedoncomicbook superhuman storm beast aftercreditsstinger changingthepastorfuture HughJackman JamesMcAvoy MichaelFassbender JenniferLawrence HalleBerry AnnaPaquin EllenPage PeterDinklage IanMcKellen PatrickStewart NicholasHoult KelseyGrammer ShawnAshmore OmarSy EvanPeters JoshHelman DanielCudmore FanBingbing AdanCanto BoobooStewart FamkeJanssen JamesMarsden LucasTill EvanJonigkeit LenWein ChrisClaremont MichaelLerner GreggLowe MarkCamacho BryanSinger BrendanPedder HarryStandjofski MikeDopud AndreasApergis RobertMontcalm JaaSmith-Johnson AlexIvanovici FrançoisPaquette ZabrynaGuevara ZehraLeverman AngelaGaluppo VictorCornfoot BrentSkagford KyleGatehouse TarisTyler DarrylScheelar Thai-HoaLe JohnnyTran GregoryHlady JulianCasey RobertCrooks MattCooke TimPost JasonDeline KarineVanasse PierreLeBlanc JudeBeny ArthurHolden SeanCurley SusannaFournier AndrewPeplowski MoeJeudy-Lamour NeilNapier MizingaMwinga JimmyChan BryanSinger
3462,2619,Splash,"a successful businessman falls in love with the girl of his dreams. there's one big complication though; he's fallen hook, line and sinker for a mermaid. Comedy Fantasy Romance bachelor mermaid TomHanks DarylHannah EugeneLevy JohnCandy DodyGoodman SheckyGreene RichardB.Shull BobbyDiCicco HowardMorris LowellGanz BabalooMandel TomToner FredLerner RonHoward"
3463,153158,Underdogs,"in the small village where amadeo lives there is no one good enough to challenge his skills at table football. but, while amadeo may be a genius as a table football player in real life he's a loser. he's in love with lara, his childhood friend, but he's so shy that he can't bring himself to confess his love for her. so he just hangs out in his quaint, timeless village. when amadeo beats the village bully flash at table football. the scene is set for an epic rivalry. consumed with anger flash vows to get even and 10 years later he returns as an international superstar, a football icon and galatico determined to wreak his revenge. Animation Adventure Romance soccer JuanJoséCampanella DiegoRamos PabloRago AxelKuschevatzky DavidMasajnik MarianaOtero DiegoMesaglío LucíaMaciel MarcosMundstock ErnestoClaudio MiguelÁngelRodríguez CocoSily FabiánGianola SebastiánMogordoy GabrielAlmirón JuanJoséCampanella"
3464,22,Pirates of the Caribbean: The Curse of the Black Pearl,"jack sparrow, a freewheeling 17th-century pirate who roams the caribbean sea, butts heads with a rival pirate bent on pillaging the village of port royal. when the governor's daughter is kidnapped, sparrow decides to help the girl's love save her. but their seafaring mission is hardly simple. Adventure Fantasy Action exoticisland blacksmith eastindiatradingcompany gold marriageproposal mutiny jamaica skeleton daughter governor woodeneye goldcoin pirate alcoholic swashbuckler caribbean aftercreditsstinger pirateship capuchinmonkey tortuga JohnnyDepp GeoffreyRush OrlandoBloom KeiraKnightley JackDavenport JonathanPryce KevinMcNally ZoeSaldana LeeArenberg MackenzieCrook DamianO'Hare TrevaEtienne MichaelBerryJr. DavidBailie ChristopherS.Capp MartinKlebba IsaacC.SingletonJr. GilesNew AngusBarnett GregEllis GuySiner RalphP.Martin PaulaJ.Newman PaulKeith DylanSmith LucindaDryzek LaurenMaher VanessaBranch LukedeWoolfson MichaelSeanTighe DustinSeavey ChristianMartin TrevorGoddard VinceLozano MatthewBowyer BryeCooper BenWilson AntonioValentino MikeBabcock OwenFinnegan IanMcIntyre IsraelAduramo SamRoberts BenRoberts FélixCastro MikeHaberecht RudolphMcCollum GerardJ.Reyes M.ScottShields ChristopherSullivan CraigThomson FredToft JerryGauny MaxieJ.SantillanJr. MichaelEarlLane DavidPatykewich TommySchooler FinneusEgan D.P.FitzGerald TobiasMcKinney MichaelA.Thompson MichaelW.Williams JoseZelaya DonLaDaga LeJon GregoryAlosio JordiCaballero PaulGagné JoeGrisaffi JamesMcAuley GoreVerbinski"
3465,62837,Dolphin Tale,a story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap. Drama Family dolphin boy trap summer tail MorganFreeman AshleyJudd HarryConnickJr. NathanGamble KrisKristofferson RayMcKinnon FrancesSternhagen CoziZuehlsdorff NicholasTurnerMartin CarlosJorgeGuerrero AustinStowell AustinHighsmith BetsyLandin JulianaHarkavy MeganLozicki JimFitzpatrick KimOstrenko MichaelRoark CharlesMartinSmith
3466,13990,The Wackness,"set in new york city in the sweltering summer, the wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. things get more complicated when he falls for one of his classmates, who just happens to be the doctors daughter. this is a coming-of-age story about sex, drugs, music and what it takes to be a man. Drama comingofage marijuana summer BenKingsley FamkeJanssen JoshPeck OliviaThirlby Mary-KateOlsen JaneAdams MethodMan AaronYoo TaliaBalsam DavidWohl BobDishy JoannaMerlin ShannonBriggs RoyMiltonDavis AlexanderFlores JonathanLevine"
3467,25209,Annie Get Your Gun,"this film adaptation of irving berlin's classic musical stars betty hutton as gunslinger annie oakley, who romances fellow sharpshooter frank butler (howard keel) as they travel with buffalo bill's wild west show. previously off target when it comes to love, annie proves you can get a man with a gun in this battle-of-the-sexes extravaganza, which features timeless numbers like ""anything you can do"" and ""there's no business like show business."" Action Comedy Music Romance Western musical annieoakley sharpshooter BettyHutton HowardKeel LouisCalhern J.CarrolNaish EdwardArnold KeenanWynn GeorgeSidney"
