,id,title,combined_features
2588,8204,The Spiderwick Chronicles,"upon moving into the run-down spiderwick estate with their mother, twin brothers jared and simon grace, along with their sister mallory, find themselves pulled into an alternate world full of faeries and other creatures. Adventure Family Fantasy brothersisterrelationship familyrelationships singlemother alternatereality motherchildrelationship hiddentruth goblin magicalcreature fairies FreddieHighmore Mary-LouiseParker NickNolte SarahBolger AndrewMcCarthy JoanPlowright DavidStrathairn SethRogen MartinShort MarkWaters"
2589,10641,Autumn in New York,"autumn in new york follows the sexual exploits of will keane - new york restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets charlotte fielding. charlotte is half will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life. Drama Romance newlove loveofone'slife unexpectedhappiness dyinganddeath success kiss love relationship unhappiness womandirector fearofdying RichardGere WinonaRyder AnthonyLaPaglia ElaineStritch VeraFarmiga SherryStringfield JillHennessy J.K.Simmons SamTrammell MaryBethHurt KaliRocha JoanChen"
2590,20662,Robin Hood,"when soldier robin happens upon the dying robert of loxley, he promises to return the man's sword to his family in nottingham. there, he assumes robert's identity; romances his widow, marion; and draws the ire of the town's sheriff and king john's henchman, godfrey. Action Adventure robinhood archer knight sherwoodforest bowandarrow middleages medieval kingofengland RussellCrowe CateBlanchett MaxvonSydow WilliamHurt MarkStrong OscarIsaac DannyHuston EileenAtkins MarkAddy MatthewMacfadyen KevinDurand ScottGrimes AlanDoyle DouglasHodge LéaSeydoux JonathanZaccaï RobertPugh GerardMcSorley VeliborTopic CiaranFlynn SimonMcBurney MarkLewisJones BronsonWebb DenisMénochet RubyBentall JessicaRaine JohnNicholas RoyHolder DeniseGough LukeEvans ArthurDarvill GianninaFacio RalphIneson JakeCurran RidleyScott"
2591,10634,Friday,"craig and smokey are two guys in los angeles hanging out on their porch on a friday afternoon, smoking and drinking, looking for something to do. Comedy rapmusic parentskidsrelationship rapper job IceCube ChrisTucker NiaLong TomListerJr. JohnWitherspoon AnnaMariaHorsford ReginaKing PaulaJaiParker FaizonLove DJPooh TonyCox AnthonyJohnson BernieMac MeaganGood TerriJ.Vaughn F.GaryGray ReynaldoRey MichaelClarkeDuncan F.GaryGray"
2592,2114,Final Fantasy: The Spirits Within,"led by a strange dream, scientist aki ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. with the aid of the deep eyes squadron and her mentor, dr. sid, aki must save the earth from its darkest hate and unleash the spirits within. Adventure Action Animation Fantasy ScienceFiction Thriller battleassignment dystopia alien downfall scientist basedonvideogame DonaldSutherland Ming-NaWen AlecBaldwin VingRhames SteveBuscemi PeriGilpin JamesWoods JeanSimmons KeithDavid HironobuSakaguchi MotonoriSakakibara"
2593,1494,Curse of the Golden Flower,"during china's tang dynasty the emperor has taken the princess of a neighboring province as wife. she has borne him two sons and raised his eldest. now his control over his dominion is complete, including the royal family itself. Action Drama Fantasy poison china martialarts swordplay fight toxication secretsociety passion plannedmurder power palace plan battleforpower tangdynasty pomp conspiracyofmurder heirtothethrone marriagecrisis secretlove ChowYun-fat GongLi JayChou LiuYe QinJun-Jie LiMan NiDahong ChenJin ZhangYimou"
2594,18808,Highway,"jack is caught with the wife of his employer, a vegas thug. the thug sends goons after jack, who convinces his best friend, pilot, to flee with him. pilot insists that they head for seattle, but doesn't tell jack why. the goons learn from pilot's drug source where the youths are headed, and they follow, hell bent on breaking jack's feet. on the road, jack and pilot give a ride to cassie, a distressed young woman. she and jack hit it off. they pick up an aging stoner headed to seattle for kurt cobain's memorial, and they help a circus sideshow family. why is pilot so set on seattle, will the goons catch jack, and is there any way the friends' competing needs can be resolved? Action Adventure Drama roadmovie JakeGyllenhaal SelmaBlair JaredLeto JohnC.McGinley JeremyPiven KimberleyKates MarkRolston ArdenMyrin JamesCox"
2595,8848,The Bank Job,"terry is a small-time car dealer trying to leave his shady past behind and start a family. martine is a beautiful model from terry's old neighbourhood who knows that terry is no angel. when martine proposes a foolproof plan to rob a bank, terry recognises the danger but realises this may be the opportunity of a lifetime. as the resourceful band of thieves burrows its way into a safe-deposit vault at a lloyds bank, they quickly realise that, besides millions in riches, the boxes also contain secrets that implicate everyone from london's most notorious underworld gangsters to powerful government figures, and even the royal family. although the heist makes headlines throughout britain for several days, a government gag order eventually brings all reporting of the case to an immediate halt. Thriller Crime Drama infidelity subway cardealer vault mannequin bahamas stripclub wife offer photography londonunderground basedontruestory extortion doublecross walkietalkie railwaystation jackhammer politicalcorruption bankheist cabinetofficer corruptpoliceman JasonStatham SaffronBurrows StephenCampbellMoore DanielMays JamesFaulkner AlkiDavid MichaelJibson GeorgiaTaylor RichardLintern PeterBowles AlistairPetrie HattieMorahan JulianLewisJones AndrewBrooke RupertFrazer KeeleyHawes DonGallagher CraigFairbrass GerardHoran DavidSuchet PeterdeJersey ColinSalmon SharonMaughan AngusWright DylanCharles JulianFirth AntonyGabriel RogerDonaldson"
2596,218,The Terminator,"in the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""terminator"" back to 1984 to kill sarah connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. meanwhile, the human-resistance movement dispatches a lone warrior to safeguard sarah. can he stop the virtually indestructible killing machine? Action Thriller ScienceFiction savingtheworld artificialintelligence rebel cyborg shotgun killerrobot sunglasses dystopia carchase lasergun urbansetting futurewar ArnoldSchwarzenegger MichaelBiehn LindaHamilton PaulWinfield LanceHenriksen BessMotta EarlBoen RickRossovich BillPaxton BrianThompson FrancoColumbu DickMiller JoeFarago ShawnSchepps BruceM.Kerner BradRearden WilliamWisherJr. KenFritz HettieLynneHurtes PhilipGordon StanYale LeslieMorris HughFarrington HarrietMedin JamesRalston WayneStone JohnE.Bristol PatrickPinney GregRobbins MarianneMuellerleile MarianGreen J.RandolphHarrison DarrellMapson JamesCameron"
2597,10368,Tea with Mussolini,"semi-autobiographical film directed by franco zeffirelli, telling the story of young italian boy luca's upbringing by a circle of english and american women, before and during world war ii. Comedy Drama War italy hotel lossofmother ambassador worldwarii lossofparents widow benitomussolini independentfilm Cher JudiDench JoanPlowright MaggieSmith LilyTomlin BairdWallace CharlieLucas MassimoGhini PaoloSeganti ClaudioSpadaro PaulChequer GiacomoGonnella AllanCaisterPearce HermannWeiskopf RobertoFarnesi ChrisLarkin FrancoZeffirelli"
2598,453,A Beautiful Mind,"at princeton university, john nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. he finally makes a revolutionary breakthrough that will eventually earn him the nobel prize. after graduate school he turns to teaching, becoming romantically involved with his student alicia. meanwhile the government asks his help with breaking soviet codes, which soon gets him involved in a terrifying conspiracy plot. nash grows more and more paranoid until a discovery that turns his entire world upside down. now it is only with alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today.. Drama Romance individual schizophrenia massachusetts loveofone'slife intelligence mathematician marketeconomy economictheory princetonuniversity nobelprize mathematicaltheorem m.i.t. mathematics delusion RussellCrowe EdHarris JenniferConnelly ChristopherPlummer PaulBettany AdamGoldberg JoshLucas AnthonyRapp JasonGray-Stanford JuddHirsch AustinPendleton VivienCardone JillieSimon VictorSteinbach TanyaClarke ThomasF.Walsh JesseDoran KentCassella PatrickBlindauer JohnBlaylock RoyThinnes AnthonyEaston CherylHoward JoshPais DavidB.Allen MichaelEsper ErikVanWyck RanceHoward JaneJenkins DariusStone ValentinaCardinalli TeagleF.Bougere AmyWalz TraceyToomey JenniferWeedon YvonneThomas HollyPitrago IsadoreRosenfeld RonHoward"
2599,42188,Never Let Me Go,"as children, kathy, ruth, and tommy spend their childhood at an idyllic and secluded english boarding school. as they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them. Drama Romance ScienceFiction soul basedonnovel sadness forgiveness dystopia boardingschool cloning existentialism CareyMulligan AndrewGarfield KeiraKnightley DomhnallGleeson AndreaRiseborough CharlotteRampling SallyHawkins IzzyMeikle-Small CharlieRowe EllaPurnell LydiaWilson NathalieRichard ChristinaCarrafiell KateBowesRenna HannahSharp OliverParsons DavidSterne ChidiChickwe MonicaDolan AmyLennox KateSissons LukeBryant FidelisMorgan DamienThomas MarkRomanek"
2600,24126,Warlock: The Armageddon,"every six hundred years, a great evil has the opportunity to escape and unleash armageddon. a group of five stones has the power to either free the evil, or banish it for another six hundred years. an order of druids battles with a warlock determined to unleash his father upon the world. Fantasy Horror ScienceFiction armageddon warlock JulianSands ChrisYoung PaulaMarshall JoannaPacula SteveKahan R.G.Armstrong CharlesHallahan BruceGlover CraigHurley DawnAnnBillings ZachGalligan MichelleMoffett RichardZobel FerdyMayne AnthonyHickox GeorgeBuckFlower MonikaSchnarre WendyHamilton AnthonyHickox"
2601,11377,House on Haunted Hill,"a remake of the 1959 film of the same name. a millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past. Horror Mystery Thriller lunaticasylum aftercreditsstinger GeoffreyRush FamkeJanssen TayeDiggs PeterGallagher ChrisKattan AliLarter BridgetteWilson MaxPerlich JeffreyCombs DickBeebe SlavitzaJovan LisaLoeb JamesMarsters JeannetteLewis JanetTracyKeijser WilliamMalone"
2602,10590,We Were Soldiers,the story of the first major battle of the american phase of the vietnam war and the soldiers on both sides that fought it. Action History War vietnamveteran missile vietnamwar army major basedontruestory steelhelmet soldier explosion battle bayonet death vietnamese MelGibson GregKinnear MadeleineStowe SamElliott ChrisKlein KeriRussell BarryPepper ClarkGregg MarcBlucas JsuGarcia RobertBagnell BlakeHeron JoshDaugherty JonHamm DylanWalsh ErikMacArthur MarkMcCracken DesmondHarrington ĐơnDương RyanHurst BrianTee SloaneMomsen BellamyYoung SimbiKhali JimGrimshaw ForrySmith StevenNelson VincentAngell MichaelTomlinson KeithSzarabajka TimAbell PatrickSt.Esprit MikeWhite DanielRoebuck DanBeene TaylorMomsen DevonWerkheiser LukeBenward VienHong JosephHieu ShepardKoster StephenZapotoczny BenAllison BrianCarpenter GeorgeCheung BrendanFord JustinGordon ShannonM.Hart WillKlipstine DannyLeBoyer MattMangum JohnnyTríNguyễn RandyOglesby JonathanParksJordan RandallWallace
2603,2502,The Bourne Supremacy,"when a cia operation to purchase classified russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where bourne and marie have been living. the pair run for their lives and bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive. Action Drama Thriller berlin assassin basedonnovel amnesia sniper lie sequel suspense ontherun shootout espionage violence footchase carchase explodinghouse thoughguy oneagainstmany railcar darkpast moscow handtohandcombat MattDamon FrankaPotente BrianCox JuliaStiles KarlUrban GabrielMann JoanAllen MartonCsokas TomGallop JohnBedfordLloyd EthanSandler MichelleMonaghan KarelRoden TomasArana OksanaAkinshina YevgeniSitokhin MarinaWeis TimGriffin SeanSmith MaximKovalevski PatrickCrowley JonCollinBarclay SamBrown ShaneSinutko BarnabySmith DominiqueChiout WanjaMues AlekseyShmarinov StephanWolf-Schönburg OlovLudwig KeshavNadkarni ViolettaGräfinTarnowskaBronner AlekseyMedvedev AleksandrDubina AleksandrBoev ClaudioManiscalco ManfredWitt AlekseyTrotsenko VictoriaUnikel OksanaSemenova VitaliyAbdulov DirkSchoedon IvanShvedoff DenisBurgazliev NickWilder ChrisCooper PaulGreengrass"
2604,74725,Kill List,"nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. what starts off as an easy task soon unravels, sending the killer into the heart of darkness. Horror Thriller Crime hotel wifehusbandrelationship hitman infection forest cult priest murderer brutality bonfire ceremony exsoldier ritualsacrifice contractkiller videotape folkhorror mumblegore NeilMaskell MyAnnaBuring HarrySimpson MichaelSmiley StruanRodger EmmaFryer EsmeFolley BenCrompton GemmaLiseThornton RobinHill ZoeThomas GarethTunley JamelleOla MarkKempner DamienThomas RobertHill SaraDee AliceLowe SteveOram BenWheatley"
2605,10741,Bobby,"in 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of robert f. kennedy's assassination at the ambassador hotel in los angeles. History Drama hotel senator kitchen marriagecrisis politics xenophobia AnthonyHopkins HeatherGraham AshtonKutcher MaryElizabethWinstead HelenHunt ShiaLaBeouf HarryBelafonte JoyBryant NickCannon EmilioEstevez LaurenceFishburne LindsayLohan WilliamH.Macy DemiMoore MartinSheen ChristianSlater SharonStone ElijahWood JoshuaJackson EmilioEstevez"
2606,53457,Sarah's Key,"on the night of 16 july 1942, ten year old sarah and her parents are being arrested and transported to the velodrome d'hiver in paris where thousands of other jews are being send to get deported. sarah however managed to lock her little brother in a closed just before the police entered their appartment.sixty years later, julia jarmond, an american journalist in paris, gets the assignment to write an article about this raid, a black page in the history of france. she starts digging archives and through sarah's file discovers a well kept secret about her own in-laws. Drama War KristinScottThomas NielsArestrup FrédéricPierrot MichelDuchaussoy DominiqueFrot MélusineMayance NatashaMashkevich GisèleCasadesus AidanQuinn SarahBer ArbenBajraktaraj JoséFumanal JosephRezwin GillesPaquet-Brenner"
2607,139948,Burn,"a character-driven, action-packed documentary about detroit, told through the eyes of the detroit firefighters, the men and women charged with the thankless task of saving a city that many have written off as dead. Foreign Documentary michigan crisis firefighting detroit womandirector DonaldAustin Brendan""Doogie""Milewski DaveParnell TomPutnam BrennaSanchez"
2608,11056,Darkness,"a teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family. Horror lossofchild solareclipse hauntedhouse family psychopathy AnnaPaquin LenaOlin IainGlen GiancarloGiannini FeleMartínez StephanEnquist FermíReixach JaumeBalagueró"
2609,1523,The Last King of Scotland,"young scottish doctor, nicholas garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in uganda, and arrives during the downfall of president obote. general idi amin comes to power and asks garrigan to become his personal doctor. Drama dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship ForestWhitaker JamesMcAvoy SimonMcBurney GillianAnderson KerryWashington DavidOyelowo AbbyMukiibiNkaaga AdamKotz BarbaraRafferty DavidAshton SarahNagayi StephenRwangyezi SamOkelo DickStockley MartinaAmati ChrisWilson KevinMacdonald"
2610,1378,Shortbus,"a group of new yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. the characters converge in a weekly brooklyn salon loosely inspired by various underground nyc gatherings that took place in the early 2000's. Romance Drama Comedy gay newyork freelove swingerclub transsexuality sex heterosexual suicideattempt eroticism groupsex orgasm sextherapy video dominatrix homosexuality unsimulatedsex Sook-YinLee PaulDawson PJDeBoy JayBrannan LindsayBeamish RaphaelBarker PeterStickles RayRivas Bitch ShantiCarson JustinHagan MiriamShor BradfordScobie RegVermue AdamHardman AlanMandell JanHilmer StephenKentJusick YolondaRoss JocelynSamson DanielaSea RachaelC.Smith DerekJackson JonathanCaouette MaryBethPeil TristanTaormino JustinBond JohnCameronMitchell"
2611,790,The Fog,"strange things begin to occurs as a tiny california coastal town prepares to commemorate its centenary. inanimate objects spring eerily to life; rev. malone stumbles upon a dark secret about the town's founding; radio announcer stevie witnesses a mystical fire; and hitchhiker elizabeth discovers the mutilated corpse of a fisherman. then a mysterious iridescent fog descends upon the village, and more people start to die. Horror prophecy sea beach gold smalltown beheading sword narration fog leprosy ship lighthouse church AdrienneBarbeau JamieLeeCurtis JanetLeigh JohnHouseman TomAtkins JamesCanning CharlesCyphers NancyKyes TyMitchell HalHolbrook JohnF.Goff GeorgeBuckFlower ReginaWaldon JimHaynie DarrowIgus JohnCarpenter"
2612,62211,Monsters University,a look at the relationship between mike and sulley during their days at monsters university — when they weren't necessarily the best of friends. Animation Family monster dormitory games animation bestfriend university scary aftercreditsstinger BillyCrystal JohnGoodman SteveBuscemi HelenMirren NoahJohnston PeterSohn JoelMurray SeanHayes DaveFoley CharlieDay AlfredMolina TylerLabine NathanFillion AubreyPlaza BobbyMoynihan JuliaSweeney BonnieHunt JohnKrasinski BillHader BethBehrs BobPeterson JohnRatzenberger FrankOz AvaAcres DanScanlon
2613,18487,The Taking of Pelham 1 2 3,"armed men hijack a new york city subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher walter garber into a face-off with the mastermind behind the crime. Thriller Drama Crime hostage newyorkcity newyorksubway subwaytrain stockmarket motorcyclecrash subwaytunnel aftercreditsstinger DenzelWashington JohnTravolta LuisGuzmán VictorGojcaj JohnTurturro JamesGandolfini MichaelRispoli RamónRodríguez ChanceKelly AliceKremelberg JasonButlerHarner JohnBenjaminHickey AlexKaluzhsky GbengaAkinnagbe KatherineSigismund JakeSiciliano GaryBasaraba TonyePatano AunjanueEllis TyJones JonathanRau BillyDevlin TonyScott"
2614,78307,On the Outs,"follows the choices made by three young women - one a drug dealer, one an addict, one a pregnant teen - in jersey city. Drama prison drugdealer singlemother teenagepregnancy womandirector dominican JudyMarte PaolaMendoza FlacoNavaja DominicColón EdwardO'Blenis AdeperoOduye LoriSilverbush MichaelSkolnik"
2615,58428,The Innkeepers,"during the final days at the yankee pedlar inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay. Horror Thriller antiterror terror beer supernatural towel inn phone whispering casaencantada mumblegore SaraPaxton PatHealy KellyMcGillis GeorgeRiddle LenaDunham AlisonBartlett BrendaCooney JohnSperedakos TiWest"
2616,1954,The Butterfly Effect,"a young man struggles to access sublimated childhood memories. he finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. however, he soon finds that every change he makes has unexpected consequences. ScienceFiction Thriller amnesia chaostheory blackout timetravel flashback AshtonKutcher MeloraWalters AmySmart EldenHenson WilliamLeeScott EricStoltz LoganLerman EthanSuplee NathanielDeVeaux KevinG.Schmidt JesseJames CallumKeithRennie IreneGorovaia JohnPatrickAmedori CameronBright LorenaGale KendallCross JohnTierney TedFriend JohnB.Lowe CamilleSullivan TaraWilson JesseHutch BillCroft KevanOhtsji DanielSpink MeilaniPaul GrantThompson EricBress J.MackyeGruber"
2617,103663,The Hunt,"a teacher lives a lonely life, all the while struggling over his son’s custody. his life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie. Drama fathersonrelationship denmark lie pedophilia kindergarten father deer children teacher school pedophile divorce hunting MadsMikkelsen AlexandraRapaport ThomasBoLarsen AnneLouiseHassing LarsRanthe SusseWold OleDupont AnnikaWedderkopp LasseFogelstrøm BjarneHenriksen SebastianBullSarning SteenOrdellGuldbrandsen DanielEngstrup TroelsThorsen SørenRønholt JytteKvinesdal JosefineGråbøl NicolaiDahlHamilton ØyvindHagen-Traberg AllanWiborChristensen RikkeBergmann RasmusLindRubin FrankRubæk NinaChristrup BirgitPetersen KarinaFoghHolmkjær HeidiGross MarieAktor MonaC.Soliman MieRavnNielsen KimWestiRasmussen ThomasRavn KatrineBrygmann ThomasVinterberg"
2618,62837,Dolphin Tale,a story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap. Drama Family dolphin boy trap summer tail MorganFreeman AshleyJudd HarryConnickJr. NathanGamble KrisKristofferson RayMcKinnon FrancesSternhagen CoziZuehlsdorff NicholasTurnerMartin CarlosJorgeGuerrero AustinStowell AustinHighsmith BetsyLandin JulianaHarkavy MeganLozicki JimFitzpatrick KimOstrenko MichaelRoark CharlesMartinSmith
2619,340611,Indignation,"in 1951, marcus messner, a working-class jewish student from new jersey, attends a small ohio college, where he struggles with anti-semitism, sexual repression, and the ongoing korean war. Drama basedonnovel jewishlife ohio 1950s LoganLerman SarahGadon TracyLetts LindaEmond DannyBurstein BenRosenfield PicoAlexander PhilipEttinger NoahRobbins JoanneBaron SusanVaron BryanBurton StevenKaplan RichardTopol IsabelKeating EliGelb MargoKazaryan DorisMcCarthy MelanieBlakeRoth AndrewS.Thompson BoStansell BryanFitzgerald BetsyHogg RebeccaWatson WillMacAdam JasonErikZacek KcCoy SamuelDunning ElizaFoss RuthFlaherty TomBair SamRohloff NealArluck JamesSchamus"
2620,29146,Charly,an experiment on a simpleton turns him into a genius. when he discovers what has been done to him he struggles with whether or not what was done to his was right. Drama Romance ScienceFiction experiment mouse intelligencetest genius CliffRobertson ClaireBloom LiliaSkala LeonJanney RuthWhite DickVanPatten EdwardMcNally BarneyMartin RalphNelson
2621,293863,The Age of Adaline,"after 29-year-old adaline recovers from a nearly lethal accident, she inexplicably stops growing older. as the years stretch on and on, adaline keeps her secret to herself until she meets a man who changes her life. Fantasy Drama Romance sanfrancisco immortality love forever BlakeLively MichielHuisman HarrisonFord EllenBurstyn KathyBaker AmandaCrew LyndaBoyd RichardHarmon FulvioCecere AnjaliJay HiroKanagawa PeterJ.Gray IzabelPearce CateRichardson JaneCraven NoelJohansen AaronCraven PrimoAllon DarrenDolynski ChrisWilliamMartin MarkGhanimé ShakerPaleja DanielBacon BarclayHope RobertMoloney LaneEdwards HughRoss TobyLevins AnthonyIngruber KeithMcCafferty SergeHoude AlisonWandzura DemordDann GraceChin DeeJayJackson LeeTolandKrieger"
2622,362105,R.L. Stine's Monsterville: The Cabinet of Souls,teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town. Comedy Horror DoveCameron KatherineMcNamara RyanMcCartan LaineMacNeil BrianaBuckmaster TiffanyEspensen CaseyDubois AndrewKavadas KeithMacKechnie KarinKonoval FionaVroom JacobDesormeaux CareyFeehan Kelly-RuthMercier SeanTyson ConnorStanhope CoreyWoods PeterDeLuise
2623,55721,Bridesmaids,"annie’s life is a mess. but when she finds out her lifetime best friend is engaged, she simply must serve as lillian’s maid of honor. though lovelorn and broke, annie bluffs her way through the expensive and bizarre rituals. with one chance to get it perfect, she’ll show lillian and her bridesmaids just how far you’ll go for someone you love. Comedy Romance competition jealousy fight materialism bridesmaid femalefriendship fearofcommitment wealth motherdaughterrelationship weddingparty sexualhumor bestfriend maidofhonor drunk weddingdress groupoffriends casualsex vanity girlfight missingwoman outofcontrol KristenWiig RoseByrne MayaRudolph WendiMcLendon-Covey EllieKemper MelissaMcCarthy ChrisO'Dowd JonHamm JessicaSt.Clair TomYi ElaineKao MichaelHitchcock KaliHawk JoeNunez RebelWilson MattLucas JillClayburgh GregTuculescu TerryCrews CarnieWilson WendyWilson ChynnaPhilips BrennanCrewe MiaRoseFrampton MitchSilpa DanaPowell BrianPetsos PaulFeig"
2624,31203,Little Nicholas,"nicolas has a happy existence, parents who love him, a great group of friends with whom he has great fun, and all he wants is that nothing to changes... however, one day, he overhears a conversation that leads him to believe that his life might change forever, his mother is pregnant!. he panics and envisions the worst: soon a little brother will... Comedy MaximeGodart ValérieLemercier KadMerad SandrineKiberlain François-XavierDemaison MichelDuchaussoy DanielPrévost MichelGalabru Anémone LouiseBourgoin GérardJugnot VincentClaude CharlesVaillant VictorCarles BenjaminAverty FrançoisDamiens GermainPetitDamico VirgileTirard EricBerger MarcFaure FrançoiseBertin NathalieCerda CyrilCouton VirginiaAnderson DidierRaymond ChristianTaponard AlainSachs Yves-RobertViala ElisaHeusch DamienFerdel SimonGoscinnyduChatenet SergeRiaboukine RenaudRutten LaurentTirard"
2625,379532,Rodeo Girl,"shipped off to her american dad's ranch for the summer, a teen and her horse lucky lad compete for a spot at the national youth rodeo. Family KevinSorbo SophieBolen DerekBrandon CarrieBradstreet TiffanyBurns RoseAnneNepa JoelPaulReisig MarkBoyd SherrylDespres JacquelineLabadie ElizabethLabadie YassieHawkes JettzenShea JayJ.Bidwell KylieHart PaitynHart JoshuaRayBell JanetCaine JonathanPosthuma JoelPaulReisig"
2626,22649,A Farewell to Arms,"british nurse catherine barkley (helen hayes) and american lieutenant frederic henry (gary cooper) fall in love during the first world war in italy. eventually separated by frederic's transfer, tremendous challenges and difficult decisions face each, as the war rages on. academy awards winner for best cinematography and for best sound, recording. nominated for best picture and for best art direction. Drama Romance War italy nurse loveletter officer priest escape hospital bestfriend pre-code airraid ambulancedriver battleoftheisonzo airattack HelenHayes GaryCooper AdolpheMenjou MaryPhilips JackLaRue BlancheFriderici MaryForbes GilbertEmery AgostinoBorgato FrankBorzage"
2627,1913,The Sea Inside,"the sea inside is about spaniard ramón sampedro, who fought a 30-year campaign to win the right to end his life with dignity. it is the story of ramón’s relationships with two women: julia a lawyer who supports his cause, and rosa, a local woman who wants to convince him that life is worth living. Drama brotherbrotherrelationship paraplegic intensivecare ladykiller wheelchair dyinganddeath biography galicia bathingaccident freedom romance lawyer sailor euthanasia dignity JavierBardem BelénRueda LolaDueñas JoanDalmau JosepMariaPou MabelRivera CelsoBugallo ClaraSegura AlbertoJiménez TamarNovas AlbertoAmarilla FrancescGarrido AndreaOcchipinti FedericoPérezRey NicolásFernándezLuna XoséManuelOlveira CésarCambeiro XoséManuelEsperante AdolfoObregón JulioJordán MartaLarralde JordiBallester AlejandroAmenábar"
2628,20083,Shinjuku Incident,"iron zhao aka steelhead, a truck repairman from china's northeast, and settles down as an illegal immigrant in tokyo. after a series of run-ins with the yakuza, he rises to power as the don of chinese illegal immigrants. however, things get out of control when he's foolish enough to believe in clean getaways in a world that offers none, and soon comes to seal his own fate. Drama Action Thriller Crime drugstealing yakluza shinjuku criminalsyndicate taiwanese JackieChan NaotoTakenaka DanielWu XuJinglei FanBingbing MasayaKato TôruMinegishi KenyaSawada HiroyukiNagato YasuakiKurata LamSuet KenLo JackKaoKuo-Hsin ChinKa-Lok PaulChunPui DerekYeeTung-Sing"
2629,13889,Madadayo,"this film tells the story of professor uehida hyakken-sama (1889-1971), in gotemba, around the forties. he was a university professor until an air raid, when he left to become a writer and has to live in a hut. his mood has hardly changed, not by the change nor by time. Drama TatsuoMatsumura KyôkoKagawa HisashiIgawa GeorgeTokoro MasayukiYui AkiraTerao TakeshiKusaka AseiKobayashi HidetakaYoshioka YoshitakaZushi MitsuruHirata NobutoOkamoto NorikoHonma ShigeoKatô KôjirôKusanagi UtarokuMiyakoya KimihiroReizei KinzohSakura MieSuzuki TetsuoYamashita TakaoZushi AkiraKurosawa"
2630,211672,Minions,"minions stuart, kevin and bob are recruited by scarlet overkill, a super-villain who, alongside her inventor husband herb, hatches a plot to take over the world. Family Animation Adventure Comedy assistant aftercreditsstinger duringcreditsstinger evilmastermind minions 3d SandraBullock JonHamm MichaelKeaton AllisonJanney SteveCoogan JenniferSaunders GeoffreyRush SteveCarell PierreCoffin KatyMixon MichaelBeattie HiroyukiSanada DaveRosenbaum AlexDowding PaulThornley KyleBalda AvaAcres KyleBalda PierreCoffin"
2631,354110,Forsaken,"john henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. john henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer. Western Drama DemiMoore KieferSutherland DonaldSutherland BrianCox SiobhanWilliams MichaelWincott LandonLiboiron GregEllis WesleyMorgan AaronPoole DylanSmith BrockMorgan GraemeBlack TomCarey ChrisIppolito DavidMcNally JonCassar"
2632,158011,The Call,"jordan turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, jordan is rattled and unsure if she can continue. but when teenager casey welson is abducted in the back of a man's car and calls 911, jordan is the one called upon to use all of her experience, insights and quick thinking to help casey escape, and not just to save her, but to make sure the man is brought to justice. Crime Thriller underground gasstation kidnapping murder suspense serialkiller americanflag multiplestabbings violence persononfire cellphone psycho HalleBerry AbigailBreslin MorrisChestnut MichaelImperioli EllaRaePeck RomaMaffia StevenWilliams MichaelEklund JustinaMachado JoséZúñiga TaraPlatt BradAnderson"
